Date,Usage [kW]_x,Generation [kW]_x,Net_Meter [kW],Volt [kW],Garage_E [kW],Garage_W [kW],Phase_A [kW]_x,Phase_B [kW]_x,Solar [kW]_x,Usage [kW]_y,Generation [kW]_y,WaterHeater [kW],Solar [kW]_y,Refrigerator [kW],Microwave [kW],Furnace [kW],WaterHeater3 [kW],WaterHeater2 [kW],WaterHeater1 [kW],Master_Bdrm [kW],Front_Bdrm [kW],Kit_StoveWall [kW],Dishwasher_Disposal [kW],Kit_SinkWall [kW],Family_Rm [kW],Kit_Half-Bath_Foyer [kW],Washing_Machine [kW],Guest_Bdrm_SmkDet [kW],Dryer [kW],Basement [kW],Phase_B [kW]_y,Phase_A [kW]_y
2014-01-01,118.95170221899994,121.92750444800001,150.788577775,3.0735022180000002,0.003752237000000003,0.012817775000000005,65.87173444600002,53.07996777399999,121.92750444800001,118.94964778,121.92702000199999,28.617775556,121.92702000199999,6.2010900010000025,0.346443335,16.489983336,0.6800822219999999,12.124891111000004,15.875788890000003,3.727975553,0.026486668999999997,1.3543166640000002,0.04610778099999998,0.578291112,24.962888889000013,1.713258889,1.8663177760000003,1.6218011099999998,16.064213332999987,4.946774443000001,53.07972111499999,65.86992666399999
2014-01-02,158.08187111300003,0.9403533349999998,159.022224442,47.95237777399999,0.049642225000000005,0.04511666400000002,84.38173110999999,73.70014000400003,0.9403533349999998,158.077851109,0.9404177819999999,31.591446665999992,0.9404177819999999,6.576776663,0.9745211129999998,19.339826669000004,0.7625466690000001,12.666068884999993,18.30869778,4.250382228999998,0.014996666000000007,0.9137244450000003,5.9316377760000005,0.6041155539999997,20.762266664999995,2.232886668,0.18025555800000007,1.5432533340000003,0.234220001,4.907862224000001,73.69820222500002,84.37964888699999
2014-01-03,117.97075111900001,2.565496667,116.97147444799998,4.815702222000003,0.005835548999999996,0.016977780999999997,66.721888885,51.248862224000014,2.565496667,117.970034445,2.566237773,21.269959998999994,2.566237773,6.705404441999999,1.268391106,23.249607781000005,0.2405222249999999,9.120417784000002,11.945215556,3.373222226,0.014013333000000005,1.0922633309999996,0.049967778000000004,0.6301411129999999,37.148527774,1.6173277779999993,0.19073777500000005,1.535066669,0.21690333800000006,4.854455553,51.247776667,66.72225777800001
2014-01-04,167.35172999899999,5.615319999000002,163.138503329,58.02434222499998,0.060446666000000024,0.051743335000000015,88.07000555399996,79.28172444799998,5.615319999000002,167.35000666399995,5.615046667000001,27.89017999899998,5.615046667000001,6.171961106,2.488195551,23.098875559999996,0.324253336,11.304882223000002,16.326559998999997,3.049229993,0.017307781000000005,0.7569299960000001,0.04738666399999998,0.6331911079999999,27.74650111,2.325617777999999,0.1855,1.6166600009999994,0.21388889099999997,4.809353334999999,79.28035333400001,88.06965333200004
2014-01-05,132.846994446,32.46133555800001,117.52760556099996,4.056771119,0.004928887999999996,0.013042225000000005,75.03031333000003,57.81668111499998,32.46133555800001,132.84959000699996,32.46136889,41.123137779999986,32.46136889,6.812219999000001,0.6219266710000003,17.872811108999997,0.8469888850000001,17.203851106000002,23.122400006999985,3.088587775,0.017593336000000005,1.330526671,0.044708889999999994,0.6201699989999999,31.897053333000006,2.224316666,0.9337999960000002,1.6887855569999999,7.966604442999997,4.810151109,57.81830777200001,75.031282223
2014-01-06,151.63128332999995,8.715908884000008,146.39964778200005,45.635306668999995,0.047243333,0.044053349000000006,82.63089333400002,69.00038999899999,8.715908884000008,151.646198893,8.716553331999998,37.88610444000001,8.716553331999998,5.761185555000003,0.3963999980000001,13.183663335999999,0.526622223,15.729888889000001,21.755806666000005,3.116092227999999,0.016329996000000003,0.914082221,6.1561066659999994,0.6002144449999998,18.315026675000002,2.1756400000000005,0.1786155570000001,1.6840233310000001,0.20856444100000002,4.800816667999998,69.007683332,82.638515555
2014-01-07,139.269526666,166.87686889200003,270.0743533360001,45.69197555899998,0.04739332699999999,0.04369111600000001,67.34577333800001,71.923753335,166.87686889200003,139.27141555900002,166.877226668,27.782902221999997,166.877226668,6.392564442999998,1.1208044449999994,19.776449999000004,0.41926000100000005,12.196953329999992,15.240995555000005,3.5856099939999995,0.032688882999999995,0.9276388829999999,0.04670222500000001,0.576719999,13.982652224000002,1.7263322229999993,0.17899777399999992,1.716070001,0.213346665,4.857591110999999,71.925015554,67.346400003
2014-01-08,88.49179777899997,160.52357333500004,200.647442221,0.22078222499999994,0.0010888830000000003,0.010366673000000002,38.03680667299999,50.454991109,160.52357333500004,88.494306666,160.52293999900007,24.427308886,160.52293999900007,5.122253337,0.2579766580000001,21.837009999,0.3256088889999999,10.747833334999997,13.407986666999998,5.407576667,0.03663111499999999,0.9365788869999997,0.046183330999999994,0.5704277750000001,8.276388891000002,1.6228733339999992,0.17026889200000003,1.6928033310000004,0.21253999800000004,4.844331109000001,50.45675444800001,38.03755222299999
2014-01-09,121.12902777900003,155.24380222199994,197.791138896,0.21731999799999988,0.0010244380000000001,0.010859988000000008,64.01476110999998,57.11426666500002,155.24380222199994,121.151772223,155.24424444299996,37.683399995,155.24424444299996,5.620275554000001,0.255580002,17.830831108,5.904313329999998,13.915731114,17.921013332999998,4.242320002,0.06217666799999998,0.7488811090000002,0.04422777799999998,0.5720177800000001,21.657296662000007,1.6148800030000008,1.6580933340000004,1.690797781999999,13.323157774999999,4.835496667999999,57.124614445000006,64.02715777800002
2014-01-10,141.71498666999994,9.810720001,135.63111111500004,57.737206667999985,0.05971555700000002,0.052327766000000026,74.493207777,67.221778889,9.810720001,141.716380004,9.809935552000002,14.137824442999998,9.809935552000002,5.502518888000002,0.259415557,17.905787778999997,0.2977666620000001,5.960015552999999,7.951900002,4.353374443999999,0.012190001999999997,0.7514433389999997,0.03897222400000001,0.6321955599999999,21.705176669,1.6270188910000003,0.18366000000000002,1.6903077770000003,0.24417111199999994,4.8097922240000015,67.222914447,74.49346555300002
