0.7,1.66
0.6,1.74
0.7,1.76
0.6,2.13
0.6,2.5
0.6,2.29
0.7,2.13
0.8,2.07
0.9,1.66
0.9,1.52
0.5,1.89
0.7,2.17
0.6,2.22
0.7,2.24
0.8,1.96
0.9,1.78
0.7,1.91
0.6,2.23
0.5,2.53
0.6,2.31
0.6,2.24
0.6,2.36
0.6,2.38
0.5,2.25
0.6,1.99
0.7,1.89
0.6,1.76
0.7,1.97
0.8,1.9
0.6,2.0
0.6,1.72
0.7,1.59
0.7,1.73
0.9,1.8
0.7,1.34
0.8,1.88
0.8,2.14
0.7,1.99
0.7,2.17
0.8,2.16
0.9,2.13
0.6,2.34
0.6,2.62
0.6,2.78
0.5,3.25
0.7,3.17
0.9,2.12
0.7,1.9
0.5,2.12
0.5,2.24
0.6,1.54
0.6,1.47
0.6,1.77
0.7,2.04
1.0,1.92
0.8,1.33
0.5,1.91
0.5,2.08
0.5,1.67
0.7,1.52
0.4,1.79
0.7,1.88
0.5,2.19
0.7,2.12
0.5,2.04
0.5,1.91
0.7,1.87
0.7,1.46
0.6,1.08
0.8,0.95
0.7,1.1
0.6,1.43
0.4,1.22
0.7,1.41
0.9,1.48
0.8,1.17
0.8,1.16
0.7,1.46
0.4,1.8
0.5,1.89
0.6,1.7
0.5,1.61
0.6,1.29
0.6,1.41
0.9,1.54
0.7,1.58
0.8,1.58
0.9,1.5
0.6,1.56
0.5,1.57
0.6,1.14
0.8,0.77
0.8,1.17
0.7,1.74
0.8,2.07
0.5,1.97
0.6,1.96
0.9,1.35
0.7,1.38
0.6,1.58
0.4,1.65
0.7,1.41
0.7,1.19
0.6,1.4
0.5,1.29
0.5,1.27
0.4,1.22
0.5,1.09
0.5,0.86
0.5,0.85
0.4,1.09
0.5,0.99
0.7,0.73
0.7,0.77
0.4,1.15
0.5,1.08
0.8,1.27
0.6,1.15
0.4,1.09
0.6,0.98
0.6,0.87
0.7,1.08
1.0,1.21
0.9,1.11
0.9,1.16
0.9,1.19
0.8,0.97
0.9,1.0
0.7,0.97
0.5,1.0
0.5,0.92
0.5,0.73
0.5,0.62
0.8,0.59
0.7,0.56
0.6,0.85
0.5,1.09
0.6,0.86
0.6,0.7
0.7,0.68
0.7,0.64
0.6,0.62
0.7,0.63
0.6,0.55
0.9,0.53
0.7,0.52
0.6,0.46
0.7,0.46
0.7,0.46
0.8,0.45
0.9,0.49
