0.7,0.59
0.7,0.57
0.7,0.55
0.9,0.53
0.6,0.64
0.5,0.75
0.5,0.67
0.4,0.76
0.5,0.68
0.7,0.56
0.7,0.54
0.8,0.57
0.8,0.53
0.7,0.51
0.7,0.54
0.9,0.54
0.9,0.73
0.9,0.93
0.7,0.74
0.8,0.57
0.7,0.56
0.7,0.53
0.6,0.6
0.7,0.55
0.9,0.5
0.7,0.51
0.6,0.54
0.7,0.52
0.7,0.54
0.7,0.54
0.9,0.49
0.9,0.5
0.7,0.51
0.7,0.49
0.7,0.51
0.7,0.53
0.9,0.55
0.7,0.57
0.8,0.57
0.7,0.53
0.7,0.5
0.7,0.48
0.8,0.48
0.9,0.55
0.8,0.49
0.8,0.5
0.8,0.48
0.7,0.48
0.7,0.45
0.9,0.46
0.8,0.48
0.7,0.49
0.9,0.56
0.8,0.57
0.8,0.51
0.8,0.53
0.7,0.54
0.7,0.55
0.8,0.55
0.8,0.51
0.8,0.53
0.6,0.45
0.7,0.46
0.9,0.49
0.8,0.57
0.7,0.57
0.7,0.53
0.6,0.51
0.7,0.47
0.8,0.47
0.8,0.46
0.8,0.5
0.8,0.51
0.8,0.5
0.7,0.55
0.9,0.56
0.7,0.52
0.7,0.5
0.7,0.5
0.7,0.52
0.8,0.5
0.7,0.46
0.7,0.46
0.7,0.46
0.7,0.45
0.7,0.48
0.7,0.47
0.9,0.48
0.8,0.48
0.7,0.46
0.7,0.48
0.8,0.54
0.8,0.58
0.8,0.53
0.8,0.56
0.8,0.55
0.8,0.54
0.9,0.51
0.8,0.5
0.9,0.5
0.8,0.52
0.9,0.51
0.8,0.46
0.7,0.46
0.8,0.45
0.8,0.45
0.8,0.52
0.8,0.54
0.7,0.53
0.8,0.53
0.8,0.55
0.7,0.49
0.7,0.46
0.7,0.5
0.7,0.54
0.7,0.6
0.8,0.59
0.9,0.5
0.9,0.46
0.9,0.51
0.9,0.5
0.8,0.47
0.7,0.49
0.8,0.5
0.8,0.49
0.8,0.49
0.8,0.5
0.7,0.53
0.7,0.5
0.7,0.53
0.8,0.56
0.8,0.53
0.8,0.5
0.8,0.57
0.8,0.71
0.8,0.56
0.9,0.49
0.9,0.52
0.8,0.66
0.7,0.89
0.7,0.97
0.7,0.92
0.8,0.96
0.8,0.88
0.8,0.76
0.8,0.77
0.9,0.78
0.7,0.86
0.8,0.94
0.8,0.8
0.9,0.67
0.7,0.77
0.7,1.02
0.8,0.99
0.7,1.18
0.7,1.53
0.6,1.63
0.6,1.1
0.8,0.97
0.8,0.87
0.6,1.11
0.8,1.5
0.8,1.17
0.7,1.28
0.8,1.49
0.9,1.4
0.7,0.76
0.6,1.07
0.7,1.41
0.8,1.18
0.8,1.13
0.7,1.08
0.8,0.99
0.8,0.87
0.8,0.63
0.6,0.9
0.6,1.28
0.7,1.39
0.8,1.45
0.9,1.34
1.0,1.21
0.7,1.23
0.6,1.58
0.7,1.52
0.6,1.37
0.7,1.62
0.8,1.8
0.9,1.25
0.7,1.08
0.7,1.52
0.8,1.48
0.5,1.71
0.7,1.89
0.8,1.84
0.8,1.51
0.8,1.06
0.9,1.23
0.7,1.68
0.7,1.97
0.9,1.9
1.0,1.6
0.8,1.47
0.7,1.65
0.8,1.65
0.9,1.85
0.8,1.67
0.8,1.62
0.8,1.55
0.9,1.3
0.9,1.38
0.7,1.31
0.7,1.2
0.9,1.18
0.8,1.23
0.7,1.31
1.0,1.4
0.8,1.37
0.5,1.68
0.6,1.74
0.6,1.65
0.9,1.34
1.0,1.26
0.9,1.0
0.8,1.15
0.6,1.2
0.9,1.31
0.6,1.71
0.9,1.86
1.0,1.78
0.8,1.58
