70,0.4
70,0.18
70,0.23
70,0.32
70,0.31
70,0.36
70,0.42
70,0.24
70,0.16
70,0.18
70,0.16
70,0.25
80,0.32
80,0.39
70,0.32
70,0.29
70,0.38
80,0.39
80,0.36
80,0.3
80,0.43
70,0.95
80,0.94
80,1.02
70,1.21
70,1.22
70,1.48
70,1.25
70,1.03
70,0.79
60,1.15
60,1.23
60,1.24
60,1.16
60,1.02
60,0.0
50,0.0
60,0.0
70,0.0
70,0.0
60,0.0
60,0.0
60,0.0
70,0.0
70,0.0
70,0.0
70,0.0
60,0.0
60,0.0
60,0.0
60,0.0
60,0.0
50,0.0
50,0.0
70,0.15
70,0.17
60,0.17
50,0.16
50,0.21
50,0.22
50,0.21
70,0.17
70,0.21
70,0.22
70,0.22
60,0.22
50,0.2
50,0.17
60,0.08
60,0.06
50,0.08
50,0.08
60,0.09
50,0.1
60,0.09
60,0.06
60,0.05
50,0.06
50,0.06
50,0.07
40,0.07
50,0.04
50,0.0
60,0.0
50,0.0
50,0.0
40,0.0
50,0.0
50,0.71
50,1.25
60,0.99
40,1.41
40,1.57
30,1.8
40,1.94
40,1.62
40,1.82
30,2.02
40,1.76
30,2.01
30,1.99
50,1.43
60,1.14
60,1.02
40,1.63
40,1.73
30,1.82
30,2.1
40,1.67
50,1.5
40,1.85
40,1.75
40,1.77
30,1.97
40,1.83
30,1.95
20,2.44
40,2.06
40,1.76
40,1.89
40,1.93
40,1.87
40,1.92
40,1.74
40,1.95
50,1.63
40,1.71
40,1.92
30,2.0
40,1.9
40,1.81
40,1.71
50,1.61
50,1.43
40,1.48
40,1.63
50,1.54
40,1.76
30,2.16
20,2.35
