30,2.24
40,2.09
30,2.27
40,1.98
30,2.05
20,2.62
20,2.68
10,2.82
20,2.5
20,2.65
20,2.75
40,2.09
20,2.4
10,2.99
20,2.83
20,2.6
20,2.7
40,2.33
40,2.03
30,2.16
30,2.52
30,2.32
30,2.24
30,2.16
30,2.19
20,2.7
20,2.69
20,2.63
20,2.58
30,2.29
20,2.75
20,2.63
20,2.72
10,2.69
20,2.49
30,2.16
10,2.73
30,2.49
30,2.3
20,2.49
30,2.24
20,2.29
20,2.44
10,2.8
10,3.0
10,2.84
10,3.03
20,2.8
20,2.64
20,2.61
10,2.85
20,2.99
40,2.08
20,2.52
10,3.02
20,2.47
20,2.54
20,2.52
20,2.63
20,2.8
30,2.35
30,2.48
40,2.04
30,2.29
20,2.56
30,2.42
30,2.13
40,2.05
40,1.96
50,1.6
40,1.84
30,2.07
40,1.99
40,1.96
40,1.86
40,1.8
30,2.29
30,2.31
30,2.31
40,1.95
30,2.14
30,2.4
30,2.14
40,2.0
50,1.72
40,1.67
40,1.91
30,2.04
40,1.95
40,1.77
40,1.84
50,1.7
60,1.17
50,1.41
40,1.83
50,1.54
50,1.54
40,1.75
40,1.94
50,1.69
50,1.47
50,1.42
60,1.19
60,0.96
60,1.13
50,1.21
60,1.05
60,0.93
60,1.0
50,1.25
60,1.1
50,1.19
50,1.35
40,1.58
50,1.5
50,1.29
50,1.23
60,1.12
60,0.96
60,0.95
60,0.91
60,0.89
60,0.74
70,0.63
70,0.55
70,0.64
70,0.64
70,0.58
70,0.64
80,0.63
80,0.61
70,0.58
60,0.56
60,0.72
60,0.7
70,0.59
80,0.57
70,0.55
70,0.53
60,0.64
60,0.75
60,0.67
60,0.76
70,0.68
70,0.56
80,0.54
80,0.57
80,0.53
70,0.51
80,0.54
70,0.54
50,0.73
50,0.93
60,0.74
60,0.57
70,0.56
70,0.53
60,0.6
70,0.55
70,0.5
70,0.51
80,0.54
80,0.52
80,0.54
80,0.54
70,0.49
70,0.5
70,0.51
70,0.49
80,0.51
70,0.53
80,0.55
80,0.57
80,0.57
80,0.53
70,0.5
70,0.48
70,0.48
60,0.55
70,0.49
70,0.5
70,0.48
70,0.48
70,0.45
70,0.46
70,0.48
80,0.49
80,0.56
80,0.57
70,0.51
80,0.53
80,0.54
80,0.55
80,0.55
80,0.51
80,0.53
70,0.45
70,0.46
80,0.49
80,0.57
80,0.57
80,0.53
80,0.51
70,0.47
70,0.47
70,0.46
80,0.5
80,0.51
80,0.5
80,0.55
80,0.56
80,0.52
80,0.5
80,0.5
80,0.52
80,0.5
70,0.46
70,0.46
70,0.46
70,0.45
70,0.48
70,0.47
70,0.48
80,0.48
70,0.46
70,0.48
80,0.54
80,0.58
80,0.53
80,0.56
80,0.55
80,0.54
80,0.51
70,0.5
70,0.5
80,0.52
80,0.51
70,0.46
70,0.46
70,0.45
70,0.45
80,0.52
80,0.54
80,0.53
80,0.53
80,0.55
80,0.49
70,0.46
70,0.5
80,0.54
80,0.6
80,0.59
70,0.5
70,0.46
70,0.51
70,0.5
60,0.47
70,0.49
70,0.5
70,0.49
70,0.49
70,0.5
70,0.53
60,0.5
60,0.53
60,0.56
70,0.53
60,0.5
60,0.57
60,0.71
70,0.56
80,0.49
70,0.52
60,0.66
50,0.89
50,0.97
60,0.92
50,0.96
60,0.88
60,0.76
60,0.77
60,0.78
50,0.86
60,0.94
60,0.8
60,0.67
60,0.77
50,1.02
50,0.99
50,1.18
40,1.53
40,1.63
60,1.1
60,0.97
60,0.87
50,1.11
40,1.5
60,1.17
50,1.28
40,1.49
50,1.4
70,0.76
50,1.07
50,1.41
60,1.18
50,1.13
60,1.08
60,0.99
60,0.87
70,0.63
60,0.9
50,1.28
50,1.39
50,1.45
50,1.34
50,1.21
50,1.23
40,1.58
50,1.52
50,1.37
40,1.62
40,1.8
60,1.25
50,1.08
40,1.52
50,1.48
40,1.71
30,1.89
40,1.84
50,1.51
60,1.06
50,1.23
40,1.68
30,1.97
40,1.9
50,1.6
50,1.47
40,1.65
40,1.65
40,1.85
40,1.67
40,1.62
40,1.55
50,1.3
50,1.38
50,1.31
50,1.2
50,1.18
60,1.23
50,1.31
50,1.4
50,1.37
40,1.68
40,1.74
40,1.65
50,1.34
50,1.26
60,1.0
50,1.15
50,1.2
50,1.31
40,1.71
30,1.86
40,1.78
40,1.58
