Date,use [kW]_x,gen [kW]_x,old usage [kW],Home office [kW],Dining room [kW],Microwave [kW],First floor [kW],Tub Whirpool [kW],Kitchen counter [kW],Dishwasher [kW],Fridge [kW],Guest Bedroom / Media Room [kW],MBed KBed Lights &amp;  MasterBath  [kW],Living room &amp; Kitchen Lights [kW],Bath GFI (1st &amp; 2nd floor bath) [kW],use [kW]_y,gen [kW]_y,Grid [kW],AC [kW],Furnace [kW],Cellar Lights [kW],Washer [kW],First Floor lights [kW],Utility Rm + Basement Bath [kW],Garage outlets [kW],MBed + KBed outlets [kW],Dryer + egauge [kW],Panel GFI (central vac) [kW],Home Office (R) [kW],Dining room (R) [kW],Microwave (R) [kW],Fridge (R) [kW]
2015-10-12,0.0,0.0,0.11148833299999998,0.09768444600000001,0.163583337,0.19443222100000002,0.21890111299999998,0.020651664,0.259871667,0.064444444,2.681231107,0.015893887000000002,0.9868961089999998,2.45094111,0.11577333100000003,24.44152444,0.0,24.44152444,4.295662776999999,2.037008891,0.41733388899999996,0.014962776,1.611627224,5.33350889,0.2663988869999999,3.435337777,0.003947776000000001,0.012891111000000004,0.138587221,0.20679499800000006,0.23974000099999998,2.9580600010000007
2015-10-13,0.0,0.0,0.083855555,0.08126555499999999,0.170440558,0.19909000000000004,0.582650558,0.018443889,0.259296668,0.06549889099999998,3.191102778,0.011895555000000002,0.8954722219999999,3.474652219,0.11458277400000003,30.012633335000004,0.0,30.012633335000004,0.013063889000000004,0.6759672210000002,0.39607166699999985,0.3313344479999999,1.2485905579999999,10.121297781000003,0.2545116680000001,3.6156538870000006,4.12555222,0.012548892999999997,0.11843944299999999,0.21902333400000007,0.2426883350000001,3.4865322219999997
2015-10-14,0.0,0.0,0.113273889,0.09824166700000003,0.16575221899999998,0.19507444599999996,1.0112455560000002,0.022384444,0.260232221,2.042945003,3.0512705569999996,0.017256669,0.9398666659999999,3.266097777,0.121070001,28.869352779,0.0,28.869352779,0.012649441999999999,1.3039622219999998,0.4077022229999999,0.250388889,1.3209594470000001,7.287921664,0.28445333399999995,3.2585383329999997,3.394900002,0.012627220000000001,0.140963335,0.213533886,0.24207055500000002,3.3915844460000004
2015-10-15,0.0,0.0,0.125236113,0.105155552,0.16616777600000002,0.1908566670000001,0.38382444499999996,0.020082775,0.418904443,0.066275555,2.7931283309999992,0.02008055199999999,1.3437549999999998,2.380737779000001,0.12001833000000002,19.443996115000004,0.0,19.443996115000004,0.025666663999999995,4.401194998000001,0.400057776,0.013987221000000001,1.5070699990000003,1.4888561100000002,0.23554388999999998,2.709623331999999,0.003325554000000001,0.012904446,0.153018331,0.20511444300000004,0.23804444500000002,3.0692722230000005
2015-10-16,0.0,0.0,0.14312611200000003,0.110143331,0.16514444600000003,0.19128110999999998,0.25158444599999996,0.789709998,0.5666022179999999,0.06673999899999997,3.0646699969999998,0.032982779,0.8386383349999998,2.3209683330000006,0.18102000099999999,17.966579999000004,0.0,17.966579999000004,0.015766111000000003,2.621813889,0.5109683319999999,0.016343332000000002,2.00241889,0.20716944400000004,0.25912555400000004,2.9835072220000005,0.004016667999999999,0.013352778000000003,0.14846666600000002,0.202979443,0.23473555700000007,3.363777228000001
2015-10-17,0.0,0.0,0.133464997,0.108679997,0.16900666599999997,0.49201666400000005,0.599805557,0.025363889000000008,1.418415003,2.142867222,3.236862777999999,0.025318333999999994,0.6028205569999999,3.357767778000001,0.11791944600000001,22.194333332000006,0.0,22.194333332000006,0.021924441,3.7034350020000004,0.44127333300000005,0.016064997999999997,1.698878888,0.19462666500000006,0.234193332,2.9580499969999994,0.003735554999999999,0.013104443999999998,0.153264447,0.201944443,0.5595266640000001,3.584586666
2015-10-18,0.0,0.0,0.12277666700000002,0.087807222,0.139978883,0.9468988939999999,0.3633838880000001,0.02026,0.7548022249999999,0.06215389400000001,3.068884997,0.03723500200000001,0.9652638899999999,2.538546664,0.10675666600000001,26.754703336000002,0.0,26.754703336000002,0.034709998,5.418193889,0.44462000099999993,0.282183332,2.918132777,0.193114999,0.24580999699999997,2.8175433299999995,5.1183311080000005,0.014905000000000003,0.12857222100000001,0.166043887,1.0650288880000003,3.3735627769999983
2015-10-19,0.0,0.0,0.130564443,0.10691777799999999,0.17594555499999998,0.3337777790000001,0.30641777899999995,0.022121671,1.5450261110000005,0.06758055499999999,3.389295556,0.02512666599999999,0.8560944450000003,2.7975416650000002,0.11275722000000002,20.635998889,0.0,20.635998889,0.027301666,4.791861114000001,0.44377778199999995,0.015913337000000003,1.013129448,0.19557000000000002,0.264696665,3.322816112,0.004173334,0.014484444000000003,0.15111832999999997,0.199677778,0.393020556,3.734374443000001
2015-10-20,0.0,0.0,0.160206665,0.10613055599999999,0.170451109,0.3676866660000001,0.5455072200000001,0.023178331000000007,0.908435555,0.065938333,3.0347183349999995,0.05411166400000001,1.1365511140000004,2.274916111999999,0.11925778099999995,19.269083333999998,0.0,19.269083333999998,0.020944446000000002,1.7665477740000002,0.489351114,0.023696112,1.331701669,0.198838891,0.272107221,5.666659444,0.005775556000000001,0.015783337999999997,0.149969998,0.20276444,0.428951668,3.3373450040000003
2015-10-21,0.0,0.0,0.12414555399999999,0.10876388699999996,0.17088444400000002,0.197425556,0.424793333,0.028520553,0.258824445,1.603888887,2.719635,0.015773889,1.3251061119999998,1.775793333,0.11975277700000002,20.241922222999992,0.0,20.241922222999992,0.025994444000000005,1.2188916669999998,0.45358555300000003,0.029496667,1.3619372239999998,0.193933888,0.2752888869999999,7.548090555000001,0.007125556000000001,0.015802219000000003,0.15261166700000003,0.21382555499999997,0.24128222100000005,2.993918333999999
2015-10-22,0.0,0.0,0.10545277900000005,0.093301111,0.16592555400000003,0.42993277900000004,0.289050556,0.022648331,0.26192333399999995,0.5786772189999997,2.8703833350000005,0.018636111,1.2984605559999998,2.885173334,0.118063889,16.763646665,0.0,16.763646665,0.0058105579999999995,0.7568144490000002,0.44259166200000005,0.27174611,0.7692999990000001,0.198693334,0.25654111200000007,4.288418332,0.005469999,0.014018893000000001,0.13681722100000002,0.20952055599999997,0.495294442,3.1618127749999996
2015-10-23,0.0,0.0,0.11492333199999998,0.09912166699999998,0.166949443,0.2092072209999999,0.231229444,0.3993072199999999,0.3860011099999999,0.06788277999999999,2.9248144490000003,0.017432778,2.069246108,2.6867805560000004,0.17404555700000002,18.738498331,0.0,18.738498331,0.01557722,2.4394061089999997,0.4783877790000001,0.017041114,1.5085755549999997,0.195775555,0.235422776,3.5518005530000005,0.004988890000000001,0.015094440999999997,0.14474388500000002,0.20787166599999995,0.2574738939999999,3.226715556
2015-10-24,0.0,0.0,0.137613889,0.112535556,0.17394333699999995,0.18615000099999998,0.26871055600000004,0.021533887,0.3963055559999999,0.065590006,2.804842222,0.025078337000000003,0.6010955560000001,1.918704999,0.11447277399999999,21.376768334999994,0.0,21.376768334999994,0.031684446,5.53370389,0.41394277399999996,0.016209442999999997,0.7874644420000001,0.19270777700000005,0.236470558,2.9209783339999995,4.422155554000001,0.014895556999999999,0.15728666599999994,0.20121222499999997,0.23092944099999993,3.094004441999999
2015-10-25,0.0,0.0,0.10682555600000002,0.08606889399999999,0.168502222,0.19038055499999998,0.21984278200000004,0.020304447000000003,0.45368333099999986,0.06574666700000002,2.779370002,0.020756669999999998,0.284094443,1.6461338860000003,0.11392055700000002,20.407487222999997,0.0,20.407487222999997,0.015764445999999998,2.882305004,0.370516111,0.01238278,1.6023199980000002,5.9371238879999995,0.24395111100000005,2.847886667000001,0.003005553,0.012480001000000003,0.12969277899999998,0.20740055799999996,0.23623889099999995,3.064543332
2015-10-26,0.0,0.0,0.11841889100000001,0.097448331,0.183033891,1.8891372249999996,0.6226438910000001,0.021944442,0.938453886,0.06577111300000002,3.2247927760000006,0.021106112999999996,1.620462221,2.3909744469999996,0.11414888900000003,24.049260558,0.0,24.049260558,0.017384998999999995,2.875527777000001,0.38230388899999995,0.27687944000000003,1.0370555549999998,3.579772777,0.24332999599999997,3.7401594429999987,0.004312221999999999,0.014390003,0.14074055399999996,0.21596111399999998,2.1029361099999995,3.551795
2015-10-27,0.0,0.0,0.15622222300000002,0.107715553,0.19641110899999997,0.19627222399999994,0.761622779,0.023299443999999992,0.7397138910000001,0.06353389200000001,2.8097688909999996,0.048590000999999994,1.542201114,2.758510001,0.11805555400000001,29.079636111,0.0,29.079636111,0.024370555000000002,3.688517223,0.48101610799999994,0.27612,1.481117222,0.3838927750000001,0.252534999,3.3744327799999994,10.028762221,0.016674444,0.15341333299999996,0.22928888900000002,0.24323278,3.0988499989999996
2015-10-28,0.0,0.0,0.125302223,0.105822774,0.192012778,0.20775000200000004,0.3377683340000001,0.02234111100000001,0.39391388799999993,0.06450833099999997,3.0405894429999996,0.019583887999999997,1.3934344449999998,1.9209716660000002,0.11751999700000003,19.773407220999996,0.0,19.773407220999996,0.022799997000000006,3.534240001,0.4280011140000001,0.017219999000000003,1.3120588890000002,1.458637776,0.2777200030000001,4.256791667,0.004738889,0.015237222000000003,0.14938277399999997,0.231253891,0.25411500099999995,3.3498883329999996
2015-10-29,0.0,0.0,0.11975277600000002,0.09912166499999998,0.18821222499999996,0.21777610999999997,0.49918333500000006,0.018129998,0.38945389300000005,0.06743444500000001,3.3934644450000016,0.026817776999999998,1.268362777,3.3239905549999995,0.116088891,27.064335001,0.0,27.064335001,0.011859442000000001,0.446112225,0.419826668,0.013840556000000002,1.3952111120000004,10.008409443,0.25487999699999997,4.175354998000001,0.004685554,0.013602223,0.142128889,0.232439444,0.2658866690000001,3.7359016639999996
2015-10-30,0.0,0.0,0.11443389299999998,0.09892777999999997,0.190344444,0.22246888799999998,0.2273299979999999,0.019963886,0.399198889,0.06536833199999999,3.1637099999999987,0.015506111000000001,1.1996461109999998,2.515963334,0.11690499899999998,22.757493331000006,0.0,22.757493331000006,0.010417777000000001,1.434304445,0.5523177760000001,0.013361112000000003,1.031019997,6.862266111999999,0.237112224,3.6798650039999994,0.0042722229999999995,0.014135555999999999,0.14369222199999998,0.232176111,0.271082776,3.485502223
2015-10-31,0.0,0.0,0.12474444100000001,0.103716112,0.19904610900000003,0.199666112,0.2672527780000001,0.020336666999999996,0.51449111,0.065491668,3.1203861110000006,0.023129441999999997,0.6276861120000001,2.5816466680000003,0.11452388599999996,20.642785,0.0,20.642785,0.018842776000000002,3.8257999989999996,0.47056222,0.012731111000000002,1.3363200000000004,3.2822816680000004,0.25632111,2.931283332,0.003398886,0.014392225999999994,0.14994222,0.228061666,0.247476672,3.4431844429999994
2015-11-01,0.0,0.0,0.12597722499999997,0.10365222299999999,0.20445833099999997,0.28904500000000005,0.443106111,0.025124445,0.7669099990000002,2.0945488880000003,3.357629444000001,0.022492777999999995,0.8604844449999998,2.337676113,0.12141332999999999,26.865087777999992,0.0,26.865087777999992,0.015810552000000002,2.3116461119999996,0.455374444,0.010344446999999998,1.6604522220000004,8.595856665000003,0.25286166800000004,2.4793850020000003,0.0031244429999999998,0.012560000999999998,0.152531106,0.24427889100000003,0.34761389,3.705711669000001
2015-11-02,0.0,0.0,0.11610556,0.09955611300000004,0.19325889000000002,0.21636111199999997,0.6975355550000001,0.020038333,0.634848887,0.06487443999999999,2.7483466680000004,0.019023889000000002,0.9753638890000003,3.133316663,0.11550888999999999,39.015852222,0.0,39.015852222,0.014354445000000004,1.7637361140000003,0.407788891,0.9049111110000001,0.8626627799999997,8.612789444,0.2357372209999999,4.043164996,13.940663336,0.015354999000000003,0.146740001,0.23119166500000005,0.26649110700000006,3.038856666
2015-11-03,0.0,0.0,0.10177000099999998,0.09264111100000004,0.19383444399999997,0.49710777600000017,0.5030038919999998,0.019735554000000002,0.38920277900000005,0.06498221999999998,3.118321112999999,0.013699998,1.0966222229999998,3.0049694459999996,0.11370666799999998,22.635227782,0.0,22.635227782,0.011641114999999999,1.4156516650000002,0.4319633329999999,0.011263891,1.2628438879999995,6.9777000010000005,0.28844777599999993,2.4526950010000004,0.0035933339999999992,0.012986666,0.14000833499999998,0.23889111000000002,0.5743788909999998,3.4460805569999993
2015-11-04,0.0,0.0,0.10985166699999999,0.09310666599999998,0.19112222399999998,0.41960166699999996,0.22865444399999998,0.018523889999999994,0.5336105569999997,0.06861500199999998,3.4171766699999995,0.017836109999999995,0.750183887,2.5251688869999995,0.131906667,24.210938331000005,0.0,24.210938331000005,0.014427777999999999,1.5077699999999998,0.486886669,0.010479998999999999,1.1100427799999997,9.193729998,0.26612833300000005,2.6071533359999997,0.003415554,0.012258333,0.139241109,0.23481055599999995,0.4858427790000001,3.764123889000001
2015-11-05,0.0,0.0,0.11009777800000002,0.09486833400000001,0.18940388800000002,0.224589442,0.4679799990000001,0.021306665,0.26462333299999985,0.8137011129999999,2.943883333,0.016507223000000005,0.552359443,1.9656733340000003,0.18092610899999995,22.876718332000003,0.0,22.876718332000003,0.012939444000000003,0.9336405569999999,0.3928505560000001,0.010091670999999998,1.419276665,9.37602889,0.241791112,2.3752966650000005,0.0028988889999999987,0.011757222999999997,0.141352777,0.23644278100000005,0.274808888,3.250132774000001
2015-11-06,0.0,0.0,0.11430166599999998,0.093164995,0.192249445,0.19250555900000002,0.5197527750000001,0.021230555,0.2586005559999999,1.413573334,3.1306055529999997,0.021153332999999996,0.678298891,2.0147994440000003,0.18187166600000002,24.828473331000005,0.0,24.828473331000005,0.015406106999999995,0.44661333199999986,0.39815277899999985,0.009340002000000002,1.1224311120000001,11.091131112000001,0.256153332,2.448550553,0.002716670000000001,0.011001113000000005,0.13840277900000003,0.23484277900000006,0.23904166500000001,3.452829442
2015-11-07,0.0,0.0,0.11908722299999998,0.10042500099999999,0.18827944800000002,0.2866133329999999,0.22645110900000004,0.018218339999999996,0.511216113,0.06832333100000001,3.2871238880000004,0.018676665999999998,0.7686599980000001,1.9830316690000003,0.180466664,24.944962224999994,0.0,24.944962224999994,0.014259997999999998,3.0734083330000006,0.374193331,0.011352217999999997,1.529276667,7.996542776,0.251509444,3.472962776999998,0.0029622270000000004,0.012706670999999998,0.14604888700000002,0.22930666499999994,0.34313777100000004,3.6269455519999996
2015-11-08,0.0,0.0,0.12231500299999999,0.103753889,0.195725558,0.21281222399999997,0.23752833299999995,0.019718887000000008,0.268727222,0.067979999,2.858970554,0.021408888999999997,1.6025227750000002,1.9874477780000006,0.8721305559999998,19.761353886999995,0.0,19.761353886999995,0.025309998000000004,4.629983889999999,0.4482044440000001,0.015161669000000001,1.8528766620000003,0.5595783299999999,0.25342221900000006,2.960540556,0.003775558000000001,0.013792775,0.149926112,0.227878333,0.26157888900000004,3.155997779
2015-11-09,0.0,0.0,0.13044055400000001,0.10935499899999998,0.193979998,0.22270999899999996,0.297827221,0.019865556,0.264450556,0.068287779,3.420471113,0.021188888000000006,1.1006027769999995,1.9960055530000003,0.11479888799999995,17.658822221999998,0.0,17.658822221999998,0.021654442999999995,3.6364855560000002,0.495661664,0.015539441999999997,1.5242744460000002,0.19718388799999997,0.27601055500000005,3.0521666639999996,0.004403331000000001,0.014031664,0.157234445,0.23086777899999994,0.27366500400000005,3.775715554
2015-11-10,0.0,0.0,0.17914166799999995,0.15474166799999994,0.19511889000000002,0.18873111,0.27022833599999996,0.021893336000000003,0.260298333,0.06568111000000001,2.8713805570000006,0.024400001999999997,0.7762294450000002,1.626652778,0.11470611099999999,16.697688888000002,0.0,16.697688888000002,0.023802777,4.001488333,0.4287255560000001,0.015500001,1.696685559,0.20856777500000004,0.304862225,2.8942077760000005,0.003840001,0.014137779000000001,0.20393000100000006,0.230190558,0.23413889100000002,3.1688977749999987
2015-11-11,0.0,0.0,0.18598222300000003,0.12968,0.193542776,0.313344997,0.22519055099999993,0.021838887000000005,0.489619445,0.06564500300000001,2.793254443,0.057267779000000005,0.7352061139999999,1.7701711129999997,0.11444888499999999,16.783440001000002,0.0,16.783440001000002,0.019875002000000003,3.2824222239999994,0.4845788920000001,0.016056666,1.9203299999999999,0.36804278,0.3249444450000001,2.8434716639999995,0.0037877799999999993,0.013692222000000002,0.18007111399999998,0.23377443900000003,0.37309833100000006,3.095163886999999
2015-11-12,0.0,0.0,0.18408389000000008,0.10839944700000001,0.326213888,0.18962666600000005,0.6791072189999998,0.021511665000000003,0.26085444399999996,0.064501113,2.824184447,0.07568444700000002,1.421833887,1.9303811110000004,0.11489889,17.313518886,0.0,17.313518886,0.015805554,2.28825889,0.4550655569999999,0.016472226999999996,2.6592994410000004,0.20321222299999994,0.25341722200000005,2.763660551,0.0041066650000000015,0.014132777,0.15509666800000002,0.383042776,0.23690778000000004,3.1285816650000005
2015-11-13,0.0,0.0,0.142828888,0.114031666,0.19705500300000003,0.4818577780000002,0.674853888,0.028663332000000007,0.512234442,2.0052144440000004,2.6714727819999995,0.03103944200000001,0.8721588920000001,2.6058394460000005,0.12079389,35.266011111000005,0.0,35.266011111000005,0.039581667000000015,1.9891427750000001,0.4994983340000001,0.3363850009999999,1.3058344470000003,4.267547778,0.23699332999999997,12.220726111,4.156372221999999,0.020493889,0.15944722199999994,0.228882778,0.5570127750000001,2.956384445
2015-11-14,0.0,0.0,0.11148722500000004,0.09400722299999999,0.19481389200000004,0.19113833600000002,0.232044444,0.021594445000000004,0.3856061119999999,0.06523944099999998,2.7113861100000003,0.017535555,0.49526722200000006,1.8260761110000001,0.11421944300000003,29.251927779999995,0.0,29.251927779999995,0.022841114000000006,3.644377224,0.401822224,0.014073332000000003,1.5010772209999996,11.879524444,0.23592666800000003,4.787874999,0.003793332,0.014157778999999997,0.136739446,0.23381722100000002,0.23577778000000002,2.998326671
2015-11-15,0.0,0.0,0.11937166900000004,0.09775444500000001,0.193537779,0.22730499999999992,0.248101667,0.019577227000000003,0.26021166700000004,0.06602944399999999,2.763668332,0.02196055799999999,0.166340555,1.9181883359999996,0.11312222099999998,31.004560557999998,0.0,31.004560557999998,0.023708336999999996,5.868727775999999,0.41863833300000003,1.1588911100000003,1.8475372229999998,12.132189998999998,0.23519777800000005,2.8635266690000005,0.002327778,0.012375003000000004,0.140658892,0.22879333500000004,0.2754572240000001,3.0522899999999993
2015-11-16,0.0,0.0,0.13210944400000002,0.11257889,0.191214999,0.27317444500000004,0.298850555,0.021947778000000008,0.384545556,0.06420722300000001,2.5288244470000008,0.019664996000000004,1.452625555,1.8935766659999997,0.115728334,34.619255003000006,0.0,34.619255003000006,0.032698332999999996,3.3379755570000005,0.4879499980000001,0.026558331999999997,2.833077221,11.583522780000003,0.27206055899999987,8.266151110000001,0.005685558,0.015766111,0.156653889,0.23002166799999996,0.3243072210000001,2.7941894440000006
2015-11-17,0.0,0.0,0.30374833399999995,0.205911666,0.19654277900000006,0.49480333399999993,0.6695283350000001,0.020695002000000004,0.634874445,0.066431111,2.5888005559999994,0.09893889200000004,0.70132611,2.8374655540000013,0.136231111,22.667868888,0.0,22.667868888,0.024458891999999993,4.932516668999999,0.6074744450000001,0.013463329999999999,1.1090716649999999,3.3315311139999992,0.25273500099999996,3.0860127780000006,0.0037022249999999995,0.013239999000000002,0.25607888700000003,0.22730555599999996,0.5652455549999998,2.853007779
2015-11-18,0.0,0.0,0.5480022219999999,0.5193427769999999,0.20312111,0.183024444,0.45615333600000013,0.023220553,0.261290557,0.06324444600000002,2.596174446,0.028659444,0.5369216660000001,2.00750111,0.138291112,33.784856115000004,0.0,33.784856115000004,0.057849445,7.0294427799999974,0.5229772250000001,3.0964511109999995,1.1158338869999997,0.7169999990000003,0.35210999800000004,7.796461663999999,5.997368890000001,0.27598944500000006,0.5867999970000002,0.22183666600000002,0.2247488900000001,2.865591109
2015-11-19,0.0,0.0,1.2097616679999998,1.186563333,0.21284944200000003,0.33346888599999985,0.4198944439999999,0.02353111,0.2649811080000001,0.063103888,2.6381872200000007,0.023243887999999997,0.9440333350000002,2.810179444,0.11635722200000001,23.577129443999997,0.0,23.577129443999997,0.03847389000000001,2.74195444,0.39480611000000004,0.03257166699999999,1.101759997,0.125185,0.23838444400000003,9.151481665999999,0.0076177779999999995,0.018653334,1.2959288890000003,0.24220277899999995,0.3885194469999999,2.9095933339999998
2015-11-20,0.0,0.0,1.2115966610000002,1.187465558,0.209782222,0.44079721999999993,0.987192776,0.021867224,0.399762225,0.066440557,2.839861111,0.024298888000000005,0.424836671,2.04776389,0.115016112,16.988142222,0.0,16.988142222,0.015393887000000002,2.6029533380000003,0.431823891,0.015226666,1.2323855540000002,0.11446833,0.256212781,2.8886716699999995,0.0034577790000000007,0.013868335999999997,1.30348611,0.24764888699999998,0.5071455599999999,3.1359111110000004
2015-11-21,0.0,0.0,1.2082172210000002,1.184675001,0.212782218,0.18679611200000001,0.23106500199999996,0.023740553999999994,0.260949997,0.06355722100000001,2.6385899980000005,0.023542221999999998,0.48014777999999997,1.64401889,0.11435277499999998,16.281483888,0.0,16.281483888,0.021871111,3.8055911090000003,0.3972133319999999,0.014350002999999998,0.987328891,0.11284388900000002,0.24870611500000003,3.0164211130000003,0.003526667,0.014849442000000001,1.2950100000000002,0.24472166699999998,0.229918892,2.9109399960000006
2015-11-22,0.0,0.0,1.0650449979999996,1.046837224,0.214802779,0.18881777900000002,0.5068894459999999,0.021765553999999996,0.28155944799999993,0.06451722400000001,3.0904961089999996,0.019098891999999996,0.763395556,2.6823461139999996,0.11378055399999998,18.696566112999996,0.0,18.696566112999996,0.022555001000000005,3.8698894450000005,0.469855002,0.15910055699999998,1.0219533350000003,0.11388055399999998,0.283040557,3.0096183319999996,0.004296666,0.015166114,1.1462783330000004,0.24624666600000003,0.23374055600000002,3.4060477799999997
2015-11-23,0.0,0.0,0.331546111,0.231041112,0.42145722199999996,0.277516665,0.3140711120000001,0.02303611,0.266217777,0.06385111199999997,3.0990122219999994,0.10076388600000002,0.7123316629999998,2.188194998,0.115886113,27.195306110999997,0.0,27.195306110999997,0.050302781,4.262960555,0.606438887,3.613416108,1.6448066680000002,0.15738833299999996,0.250233334,8.279744447,0.007852223000000002,0.018198336,0.28340833600000004,0.47202833399999994,0.33063444299999983,3.4191855520000005
